@context,@type,name,description,url,image
https://schema.org/,Thing,FinTech Unconference Mexico,"A fintech event in Mexico that gathers financial technology leaders to discuss innovations, digital finance, and the fintech ecosystem in Latin America.Taking place in Mexico City Mexico On Oct 16, 2024",https://www.theunconferences.com/fintech-unconference-mexico-2024,https://static.wixstatic.com/media/51a71c_dd69aa17f4ec4e64bd336a9b326609fd~mv2.png
https://schema.org/,Thing,Fintech Without Borders Forum,"A fintech forum focused on fostering collaboration and innovation in financial services across borders, with a focus on fintech ecosystems in emerging markets.Taking place in London UK On Oct 17, 2024",https://fb.eventhive.ng/,https://static.wixstatic.com/media/51a71c_dd69aa17f4ec4e64bd336a9b326609fd~mv2.png
https://schema.org/,Thing,Big Time Summit Promo Code: CryptonewsZ15,"A summit focused on blockchain, gaming, and NFTs, exploring the intersection of decentralized finance (DeFi) and gaming ecosystems.Taking place in Limassol Cyprus On Nov 1, 2024",https://www.bigtimesummit.com/,https://static.wixstatic.com/media/57bf33_5bfef3f61455463086160b3db9820438%7Emv2.png
https://schema.org/,Thing,FX Summit 2024,"A technology conference in Tokyo covering AI, blockchain, fintech, and innovations in digital transformation for enterprises and tech startups.Taking place in Dubai UAE On Nov 20-22, 2024",https://www.fxsummit2024.com/,https://static.wixstatic.com/media/617825_d5ca0c9a0b13493b8e9009fe778a6935~mv2.jpg
https://schema.org/,Thing,BTC Prague,"A forum in Africa discussing payments innovation, regulatory technology (RegTech), and the future of financial inclusion across African markets.Taking place in Prague Czech Republic On Jun 19-21, 2025",https://btcprague.com/,https://static.wixstatic.com/media/776fbd_a2f5fb87b72a48b883a5bfdeb4d4e48a%7Emv2.png
https://schema.org/,Thing,Metaverse Conference and Exhibition 2024,"A forum on private wealth management and investment strategies, covering global trends in wealth management, alternative investments, and fintech innovations.Taking place in Melbourne Australia On Nov 21, 2024",https://www.kruzadeevents.com.au/events/metaverse-conference-and-exhibition-2024,https://static.wixstatic.com/media/7ee970_ab17da0d1331481bb4339ca8862f0c9e~mv2.png
https://schema.org/,Thing,India Bitcoin Conference,"A leading Bitcoin conference in India, bringing together global thought leaders and enthusiasts to discuss the future of Bitcoin and blockchain technology.Taking place in Goa India On Sep 20-22, 2024",https://www.indiabitcoinconf.com/,https://static.wixstatic.com/media/842958_9e06aca2f7e046d4987bd59cba0771bb~mv2.png
https://schema.org/,Thing,19th NextGen Payments & RegTech Forum,"A forum focused on the future of payments and regulatory technology (RegTech), discussing innovations and regulatory challenges in the financial services industry.Taking place in Limassol Cyprus On Nov 06-07, 2024",https://www.qubevents.com/19th-npf-cyprus,https://static.wixstatic.com/media/96eae3_2221e7555f4347ccb95b311c401694a2~mv2.jpg
https://schema.org/,Thing,ABC Conclave Bangkok,"A business conclave held in Bangkok, bringing together industry leaders to discuss business growth, investment strategies, and innovations across multiple sectors.Taking place in Dubai UAE On Oct 11-12, 2024",https://www.abcconclave.com/bangkok,https://static.wixstatic.com/media/96eae3_2221e7555f4347ccb95b311c401694a2~mv2.jpg
https://schema.org/,Thing,The Private Wealth & Funds Forum,"A forum discussing the role of artificial intelligence (AI) in financial services, covering AI innovations in fintech, digital banking, and finance automation.Taking place in Abu Dhabi UAE On Nov 21, 2024",https://www.qubevents.com/privatewealthandfunds,https://static.wixstatic.com/media/96eae3_6e4ea79722344fd8a39dae7051c33e21~mv2.jpg
https://schema.org/,Thing,Abu Dhabi Women Tech and Innovation Roundtable Conference and Awards 2025,"A prestigious roundtable event celebrating women's contributions to technology and innovation in Abu Dhabi, covering trends in digital transformation, leadership, and the role of women in advancing technology.Taking place in Abu Dhabi UAE On Nov 8, 2025",https://club.berkeleyme.com/abu-dhabi-women-tech-and-innovation-roundtable-conference-and-awards-2025/,https://static.wixstatic.com/media/96eae3_84bd7798cbea4f7b9d1b0a15d222ceb4~mv2.jpg
https://schema.org/,Thing,Consensus 2025,"A summit focused on digital assets and blockchain technology, discussing the future of tokenization, decentralized finance (DeFi), and regulations in the digital asset space.Taking place in Toronto Canada On May 14-26, 2025",https://consensus2025.coindesk.com/,https://static.wixstatic.com/media/96eae3_8749fe6268c643b9869144a69a5bd793~mv2.jpg
https://schema.org/,Thing,Gitex Europe,"An expo for the forex trading industry, covering foreign exchange markets, trading strategies, and technologies for currency trading.Taking place in Berlin Germany On May 21-23, 2025",https://www.gitex-europe.com/,https://static.wixstatic.com/media/96eae3_8749fe6268c643b9869144a69a5bd793~mv2.jpg
https://schema.org/,Thing,18th NextGen Payments & RegTech Forum,"A forum focusing on payments and regulatory technology (RegTech), covering innovations, regulatory challenges, and compliance in financial services.Taking place in Athens Greece On Oct 10-11, 2024",https://www.qubevents.com/18th-npf-regtech-greece,https://static.wixstatic.com/media/96eae3_8f1fd31cb2f044e2acaf4bdcdea613b5~mv2.jpg
https://schema.org/,Thing,3rd Annual Financial Innovation Forum,"A forum that explores innovations in finance, with discussions around fintech, blockchain, and financial technologies.Taking place in London UK On Sep 19, 2024",https://www.qubevents.com/3nd-financial-innovation-forum,https://static.wixstatic.com/media/96eae3_b1342543ccdc4a259f5e687f4e689ac8~mv2.jpg
https://schema.org/,Thing,NFTxLV 2024,"A major NFT expo in Las Vegas, showcasing cutting-edge developments in the NFT space and its influence on art, music, and digital assets.Taking place in Las Vegas USA On Sep 20-22, 2024",https://nftxlv.com/,https://static.wixstatic.com/media/96eae3_b1342543ccdc4a259f5e687f4e689ac8~mv2.jpg
https://schema.org/,Thing,15th NextGen Payments & RegTech Forum,"A forum focused on payments innovation and regulatory technology (RegTech), discussing the future of digital payments, financial crime prevention, and compliance.Taking place in Austin USA On Dec 10-11, 2024",https://www.qubevents.com/15th-npf-usa,https://static.wixstatic.com/media/96eae3_bac087f67f83462fa0a46de33cf7c1cd~mv2.jpg
https://schema.org/,Thing,Funding The Commons,"An event focused on funding mechanisms for decentralized, open-source projects, exploring the future of commons-based peer production and sustainable funding for innovation.Taking place in Bangkok Thailand On Nov 08-09, 2024",https://www.fundingthecommons.io/,https://static.wixstatic.com/media/b711a2_a8b5608988a44f6aa16d6fb7b55fd920~mv2.png
https://schema.org/,Thing,Bitcoin Energy Summit,"A summit focused on the energy consumption of Bitcoin mining, discussing sustainability, green energy, and the future of Bitcoin mining technologies.Taking place in Dubai UAE On Oct 20-21, 2024",https://www.bitcoinenergysummit.com/%20,https://static.wixstatic.com/media/bafbd4_eb2075f9436f4b0482d175a5aed9b2d1~mv2.png
https://schema.org/,Thing,Marine Finance Forum,"A forum on maritime finance, focusing on ship financing, investment strategies, and global shipping industry trends in New Orleans.Taking place in New Orleans USA On Nov 14, 2024",https://www.marinemoney.com/events-2-0-2/2024-marine-finance-forum-%E2%80%93-new-orleans,https://static.wixstatic.com/media/ddb3da_74819521a94744ed8480f19f40067353~mv2.jpg
https://schema.org/,Thing,Pacific Bitcoin Festival,"A Bitcoin-focused event in the Pacific region, bringing together enthusiasts, developers, and industry leaders to discuss Bitcoin, blockchain, and decentralized finance (DeFi).Taking place in Los Angeles USA On Oct 18-19, 2024",https://www.pacificbitcoin.com/,https://statics.myclickfunnels.com/image/1304735/file/d6effaa4aab8157f9bfb990b34a6e9f6.png
https://schema.org/,Thing,Cardano Summit,"The flagship event for the Cardano blockchain, bringing together developers, researchers, and enthusiasts to discuss developments in the Cardano ecosystem and decentralized finance (DeFi).Taking place in Dubai UAE On Oct 23-24, 2024",https://summit.cardano.org/,https://summit.cardano.org/wp-content/uploads/2024/03/Web-share-image_V2-2-768x432.jpg
https://schema.org/,Thing,Crypto And Digital Asset Fraud & Recovery,"A conference on fraud prevention and asset recovery in cryptocurrency and digital assets, discussing legal strategies, regulations, and technologies to combat fraud and recover stolen assets.Taking place in London UK On Apr 24-25, 2025",https://www.c5-online.com/fraud-crypto/,https://swiss-bitcoin-conference.com/wp-content/uploads/2023/01/header_angebot_allgemein.jpg
https://schema.org/,Thing,Blockchain AssociationÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s Policy Summit,"A summit focused on blockchain policy, discussing regulatory frameworks, compliance, and the future of cryptocurrency and blockchain governance.Taking place in Washington DC USA On Dec 16-17, 2024",https://theblockchainassociation.org/policy-summit-2024/,https://theblockchainassociation.org/wp-content/uploads/2024/07/BAPS_2024.png
https://schema.org/,Thing,FTT Lending,"A conference focused on fintech lending and alternative finance, covering innovations in lending platforms, credit scoring, and digital lending strategies.Taking place in London UK On Mar 19, 2025",https://www.fintechtalents.com/events/europe/ftt-lending/,https://thefutureidentity.com/wp-content/uploads/2022/01/attendees-1024x683.png
https://schema.org/,Thing,Pay 360 Awards,"An awards event celebrating excellence in payments, financial technology, and services across the payments industry.Taking place in London UK On Oct 2, 2024",https://thepay360awards.com/,https://thepay360awards.com/wp-content/uploads/sites/8/2024/04/Pay360_Awards_2024_Logo_TRIANGLE.png
https://schema.org/,Thing,Financial Crime 360,"A conference focused on financial crime prevention, discussing anti-money laundering (AML), fraud prevention, and regulatory challenges in financial services.Taking place in London UK On Nov 19, 2024",https://thepaymentsassociation.org/site/financial-crime-360/,https://thepaymentsassociation.org/wp-content/uploads/sites/7/2024/05/FC360-Brochure-cover.png
https://schema.org/,Thing,Unconfiscatable,"A Bitcoin-focused event discussing sovereignty, privacy, and the unconfiscatable nature of Bitcoin in the global financial system.Taking place in Las Vegas USA On Sep 16-19, 2024",https://unconfiscatable.com/,https://unconfiscatable.com/Content/images/conferences/unconfiscatable/2022/logo.png
https://schema.org/,Thing,Future Identity Festival,"A festival exploring the future of digital identity, covering identity verification, biometrics, and privacy in the digital economy and financial services industry.Taking place in London UK On Nov 11-12, 2024",https://thefutureidentity.com/events/europe/fid-festival/,https://wealthexpo.la/wp-content/uploads/2023/09/DSC00273.jpg
https://schema.org/,Thing,World Conference on Web 3.0 & IOT,"A global conference that focuses on the intersection of Web 3.0, Internet of Things (IoT), and blockchain technologies.Taking place in Frankfurt Germany On Sep 16-18, 2024",https://websweek.peoplevents.uk/,https://websweek.peoplevents.uk/wp-content/uploads/2023/09/blockchain-technology-3d-handshake-business-finance-agreement-contract-concept-success-web-network-low-poly-banner-template_115739-737.jpg
https://schema.org/,Thing,World Business Outlook,"A global business event focusing on economic trends, business strategies, and innovations in finance and technology for business leaders and entrepreneurs.Taking place in Bangkok Thailand On Nov 2, 2024",https://www.worldbusinessoutlook.com/wbo-event/,https://worldbusinessoutlook.com/wp-content/uploads/2024/08/4-WBO-EVENT-PAGE-2-scaled.jpg
https://schema.org/,Thing,World Finance Forum Dubai,"A forum for financial leaders to discuss global finance trends, challenges, and innovations shaping the future of the financial services industry.Taking place in Dublin Ireland On Sep 5, 2024",https://events.futureforums.com/world-finance-forum-dubai,https://worldbusinessoutlook.com/wp-content/uploads/2024/08/4-WBO-EVENT-PAGE-2-scaled.jpg
https://schema.org/,Thing,World Finance Council Singapore,"A council and event platform that brings together financial industry leaders to discuss trends, innovations, and regulations shaping the global financial sector.Taking place in Singapore On Oct 02-03, 2024",https://worldfinancecouncil.org/,https://worldfinancecouncil.org//srv/htdocs/wp-content/uploads/2022/06/Facebook-white-Logo.png
https://schema.org/,Thing,World Finance Council Dubai,"A finance and fintech event in Dubai, covering the latest trends in digital finance, blockchain technology, and financial inclusion.Taking place in Dubai UAE On Oct 02-03, 2024",https://worldfinancecouncil.org/dubai/,https://worldfinancecouncil.org/wp-content/uploads/2023/09/arrow-thin.webp
https://schema.org/,Thing,Africa Tech Summit,"A tech summit in Africa, covering trends in digital transformation, fintech, and innovations across Africaâ's emerging technology ecosystems.Taking place in Nairobi Kenya On Feb 12-13, 2025",https://www.africatechsummit.com/nairobi/,https://www.africatechsummit.com/nairobi/wp-content/uploads/2024/08/Twitter.png
https://schema.org/,Thing,"AI Law, Ethics, Safety & Compliance","A conference focused on the legal, ethical, and safety challenges surrounding artificial intelligence and machine learning in various industries.Taking place in Washington DC USA On Sep 25-26, 2024",https://www.americanconference.com/AI-Law/,https://www.americanconference.com/AI-Law/wp-content/uploads/sites/2172/2024/05/610L25_LIgeneral.png
https://schema.org/,Thing,"3rd Forum on Digital Assets Compliance: AML, Sanctions and Regulatory Oversight","A forum focused on digital asset compliance, discussing anti-money laundering (AML), sanctions, and regulatory challenges in the cryptocurrency and blockchain space.Taking place in New York USA On Nov 18-19, 2024",https://www.americanconference.com/digital-assets/,https://www.americanconference.com/digital-assets/wp-content/uploads/sites/2138/2023/06/780L23_LP.png
https://schema.org/,Thing,Middle East Banking Innovation Summit,"A summit exploring digital banking transformation and fintech innovations across the Middle East banking sector.Taking place in Dubai UAE On Sep 18-19, 2024",https://www.bankinnovation-me.com/,https://www.bankinnovation-me.com/media/images/linkedin_image_6bc163c2-5415-250d-4e28-6524fc949fdd.jpg
https://schema.org/,Thing,Blockchain & AI Virtual Expo,"A virtual expo exploring the intersection of blockchain technology and artificial intelligence (AI), covering topics such as smart contracts, DeFi, and AI-powered solutions.Taking place in Virtual On Oct 30-31, 2024",https://www.blockchain-expo.com/,https://www.blockchain-expo.com/wp-content/uploads/2024/02/SEO-Banners-1024-x-512-.png
https://schema.org/,Thing,Blockchain Show Europe,"A major blockchain event in Europe, discussing developments in blockchain technology, decentralized applications (dApps), and the future of digital assets.Taking place in Valencia Spain On Oct 23-24, 2024",https://www.blockchainshoweurope.com/,https://www.blockchainshoweurope.com/wp-content/uploads/2024/07/coming-soon-fi.jpg
https://schema.org/,Thing,Solana Hacker House,"A blockchain event focused on the Solana ecosystem, bringing together developers, investors, and enthusiasts to build decentralized applications and explore blockchain innovations.Taking place in Hong Kong On Oct 24-26, 2024",https://solana.com/events/hong-kong-hh-2024,https://www.blockchainshoweurope.com/wp-content/uploads/2024/07/coming-soon-fi.jpg
https://schema.org/,Thing,Web Summit Brazil,"One of the world's largest tech conferences, covering a wide range of topics including digital transformation, AI, blockchain, and the future of the internet, hosted in Rio de Janeiro.Taking place in Rio de Janeiro Brazil On Nov 11-14, 2024",https://rio.websummit.com/,https://www.c5-online.com/fraud-crypto/wp-content/uploads/sites/1694/2023/02/641L23_LP.png
https://schema.org/,Thing,GTR Africa,"A global trade and finance event in Africa covering trade finance, investment strategies, and economic development in African markets.Taking place in Cape Town South Africa On Mar 13-14, 2025",https://www.gtreview.com/events/africa/gtr-africa-2025-cape-town/,https://www.c5-online.com/fraud-geneva/wp-content/uploads/sites/1646/2024/08/FAT-Gallery-1.png
https://schema.org/,Thing,Internet of Things,"An event focused on the Internet of Things (IoT) in India, covering innovations in connected devices, smart cities, and the future of IoT technology across industries.Taking place in New Delhi India On Mar 19-21, 2025",https://www.iotindiaexpo.com/,https://www.c5-online.com/fraud-geneva/wp-content/uploads/sites/1646/2024/08/FAT-Gallery-1.png
https://schema.org/,Thing,ChainConference,"A blockchain-focused conference held in Istanbul, discussing blockchain development, decentralized systems, and the future of cryptocurrencies.Taking place in Istanbul Turkey On Sep 14-15, 2024",https://chaincon.ist/,https://www.chaincon.ist/images/og-image.jpg
https://schema.org/,Thing,Trade Tech FX,"A major event for foreign exchange (FX) trading professionals, covering trends and technology in the FX industry.Taking place in Amsterdam Netherland On Sep 16-18, 2024",https://tradetechfx.wbresearch.com/,https://www.chaincon.ist/images/og-image.jpg
https://schema.org/,Thing,The Bitcoin Conference,"A conference focused on Bitcoin, discussing the future of cryptocurrency, decentralized finance (DeFi), and blockchain technology for Bitcoin enthusiasts and industry leaders.Taking place in Miami USA On Mar 20-25, 2025",https://web.cvent.com/event/9ce16e51-eca3-417d-bb6e-df65702d67e5/summary,https://www.convergenceindia.org/images/CI-2024-Red.png
https://schema.org/,Thing,BlockFX Expo,"A global expo focusing on blockchain technology, fintech innovations, and the future of financial markets, with a specific focus on blockchain-based finance.Taking place in Dubai UAE On Oct 02-03, 2024",https://www.blockfxexpo.com/,https://www.digitaltransformation-week.com/europe/wp-content/uploads/2023/06/600x300-DTW-3.png
https://schema.org/,Thing,Digital Transformation Week Europe,"An event focused on digital transformation strategies across industries, exploring emerging technologies like AI, blockchain, IoT, and their impact on business innovation.Taking place in Amsterdam Netherlands On Oct 01-02, 2024",https://www.digitaltransformation-week.com/europe/,https://www.digitaltransformation-week.com/europe/wp-content/uploads/2023/06/600x300-DTW-3.png
https://schema.org/,Thing,Digital Transformation Week Global,"A global event on digital transformation, covering innovations in AI, blockchain, cloud computing, and digital transformation strategies for enterprises.Taking place in London UK On Feb 05-06, 2025",https://www.digitaltransformation-week.com/global/,https://www.digitaltransformation-week.com/global/wp-content/uploads/2022/01/digital-transformation-general-600x300-01.png
https://schema.org/,Thing,TradeTech FX,"A conference focused on foreign exchange (FX) trading technologies, covering innovations in FX trading strategies, platforms, and market trends.Taking place in Miami USA On Feb 10-12, 2025",https://tradetechfxus.wbresearch.com/,https://www.digitaltransformation-week.com/global/wp-content/uploads/2022/01/digital-transformation-general-600x300-01.png
https://schema.org/,Thing,E-Invoicing Exchange Summit Prague,"A summit focused on e-invoicing, digitization of financial processes, and innovations in invoice management technologies.Taking place in Prague Czech Republic On Sep 23-25, 2024",https://www.exchange-summit.com/events/europe/,https://www.exchange-summit.com/application/themes/exc/img/EXC_Vorschau_LinkedIn.png
https://schema.org/,Thing,Japan FinTech Festival,"A fintech event in Japan covering trends in digital banking, financial technology innovations, and regulatory challenges in the Japanese fintech sector.Taking place in Tokyo Japan On Mar 03-07, 2025",https://www.fintechfestival.jp/,https://www.fintechfestival.jp/hubfs/JFF/JFF%202024/Website/General%20Images/JFF%202023%20-%20KV.jpg
https://schema.org/,Thing,DeFi Security Summit,"A summit dedicated to security in decentralized finance (DeFi), focusing on smart contract vulnerabilities, risk mitigation, and the future of secure blockchain ecosystems.Taking place in Bangkok Thailand On Nov 07-09, 2024",https://defisecuritysummit.org/,https://www.fintechfestival.sg/hubfs/sff24_featuredimage_4.png
https://schema.org/,Thing,Singapore FinTech Festival,"One of the largest global fintech events, bringing together fintech innovators, investors, and leaders to discuss digital finance, financial inclusion, and financial technology innovations.Taking place in Singapore On Nov 06-08, 2024",https://www.fintechfestival.sg/,https://www.fintechfestival.sg/hubfs/sff24_featuredimage_4.png
https://schema.org/,Thing,FinTech India Expo,"A leading fintech event in India, discussing digital finance innovations, fintech regulations, and the future of financial services in India's growing economy.Taking place in New Delhi India On Mar 19-21, 2025",https://www.fintechindiaexpo.com/,https://www.fintechtalents.com/wp-content/uploads/city-2-scaled.jpg
https://schema.org/,Thing,Future of Asset Management Europe,"A European conference focused on asset management, covering investment strategies, fintech innovations, and the future of asset management in the financial services industry.Taking place in London UK On Nov 12-13, 2024",https://foameurope.live.ft.com/,https://www.fintechtalents.com/wp-content/uploads/fintech-carousel.png
https://schema.org/,Thing,World Blockchain Summit,"A global blockchain event focusing on blockchain technology, decentralized finance (DeFi), and innovations in cryptocurrency markets, bringing together industry leaders and innovators.Taking place in Singapore On Nov 11-12, 2024",https://www.worldblockchainsummit.com/sg-aug-24,https://www.fintechtalents.com/wp-content/uploads/FTT-AI-Transformation-EUR-2024-Featured-Image.jpg
https://schema.org/,Thing,Global AI Show,"An event that brings together AI experts and organizations to discuss the latest in artificial intelligence, machine learning, and related technologies.Taking place in Dubai UAE On Dec 11-12, 2024",https://www.globalaishow.com/,https://www.globalaishow.com/wp-content/uploads/2024/08/Global-AI-Show-OG-Banner-1.webp
https://schema.org/,Thing,Global Blockchain Show,"A global event focusing on blockchain technology, discussing innovations, trends, and future developments in the blockchain space.Taking place in Dubai UAE On Dec 11-12, 2024",https://www.globalblockchainshow.com/,https://www.globalblockchainshow.com/wp-content/uploads/2024/08/Global-Blockchain-Show-OG-Banner.webp
https://schema.org/,Thing,GTR Asia,"A trade and export finance event focused on fostering partnerships and innovations in the trade finance sector across Asia.Taking place in Singapore On Sep 03-04, 2024",https://www.gtreview.com/events/asia/events-asia-gtr-asia-2024-singapore/,https://www.gtreview.com/wp-content/uploads/2023/09/GTR-Asia-2024_600x400-1.jpg
https://schema.org/,Thing,GTR Egypt,"A trade and finance event focusing on Egypt and MENA, bringing together professionals from banking, trade, and finance sectors to discuss developments in trade finance.Taking place in Cairo Egypt On Oct 2, 2024",https://www.gtreview.com/events/mena/gtr-egypt-2024-cairo/,https://www.gtreview.com/wp-content/uploads/2023/10/GTR-Egypt-2024-Cairo_600x400.jpg
https://schema.org/,Thing,GTR Africa London,"A trade and finance event focused on African markets, discussing investment opportunities, trade finance, and partnerships between Africa and global markets.Taking place in London UK On Nov 14, 2024",https://www.gtreview.com/events/europe/gtr-africa-2024-london,https://www.gtreview.com/wp-content/uploads/2023/11/GTR-Africa-2024-London_600x400-1.jpg
https://schema.org/,Thing,GTR Nordics,"A trade and finance event in the Nordics, discussing trends in trade finance, investment opportunities, and the global trade landscape for the region.Taking place in Stockholm Sweden On Nov 27, 2024",https://www.gtreview.com/events/europe/gtr-nordics-2024-stockholm/,https://www.gtreview.com/wp-content/uploads/2023/11/GTR-Nordics-2024-Stockholm_600x400.jpg
https://schema.org/,Thing,The Staking Summit,"A blockchain event focused on staking in decentralized finance (DeFi), covering staking opportunities, risks, and innovations in blockchain staking mechanisms.Taking place in Bangkok Thailand On Nov 08-09, 2024",https://www.stakingrewards.com/summit,https://www.gtreview.com/wp-content/uploads/2023/12/GTR-US-2024-NewYork_600x400.jpg
https://schema.org/,Thing,Future Identity Finance Europe,"A fintech event focusing on digital identity, financial inclusion, and innovations in identity verification for financial services.Taking place in London UK On Sep 18, 2024",https://thefutureidentity.com/events/europe/fid-finance/,https://www.gtreview.com/wp-content/uploads/2024/03/GTR-Africa-2025-CapeTown_600x400.jpg
https://schema.org/,Thing,FIMA Connect US,"A conference dedicated to financial information management in the U.S., covering data management, regulatory reporting, and risk management innovations in the financial services industry.Taking place in West Palm Beach USA On Dec 04-05, 2024",https://fimaconnectus.wbresearch.com/,https://www.immersivetechweek.co/app/uploads/Group-1054-1600x900.png
https://schema.org/,Thing,Immersive Tech Week,"A week-long event focusing on immersive technology, virtual reality (VR), augmented reality (AR), and the future of the metaverse and digital experiences.Taking place in Rotterdam Netherlands On Dec 02-06, 2024",https://www.immersivetechweek.co/,https://www.immersivetechweek.co/app/uploads/Group-1054-1600x900.png
https://schema.org/,Thing,Digital Gaming India Expo,"A gaming expo in India covering digital gaming innovations, blockchain in gaming, and the future of esports and interactive entertainment in India.Taking place in New Delhi India On Mar 19-21, 2025",https://www.digitalgamingindiaexpo.com/,https://www.iotindiaexpo.com/images/iot-dark-logo.png
https://schema.org/,Thing,Blockchain & Cryptocurrency Summit 2024,"A summit focused on blockchain technology and cryptocurrencies, covering innovations in decentralized finance, digital assets, and blockchain development.Taking place in Virtual On Oct 23-24, 2024",https://www.logytalks.com/summit/blockchain-cryptocurrency-summit-2024,https://www.logytalks.com/images/logo-new.png
https://schema.org/,Thing,Merge Madrid Promo Code: CRYPTONEWSZ20,"A conference focused on blockchain and Web3 technologies, bringing together global leaders and innovators in decentralized systems and finance.Taking place in Madrid Spain On Oct 08-10, 2024",https://www.mmerge.io/,https://www.mmerge.io/img/social.jpg
https://schema.org/,Thing,Zebu Live 2024,"A Web3-focused event in London, exploring decentralized technologies, blockchain, and the evolution of the digital economy.Taking place in London UK On Oct 10-11, 2024",https://www.zebulive.xyz/,https://www.mmerge.io/img/social.jpg
https://schema.org/,Thing,AI In Financial Services Forum,"A summit focused on financial information management, covering innovations in data management, regulatory reporting, and risk management in the financial services industry.Taking place in London UK On Nov 21, 2024",https://fintech.global/AIFinTechForum/,https://www.nextech-week.jp/content/dam/sitebuilder/rxjp/nextech-week/images/en/hub/common/home/navi/ntw_en_hub_navi_img.png
https://schema.org/,Thing,Money20/20 Asia,"A premier fintech event in Asia, discussing innovations in financial services, payments, and banking technologies, with a focus on the Asia-Pacific region.Taking place in Bangkok Thailand On Apr 22-24, 2025",https://asia.money2020.com/,https://www.nextech-week.jp/content/dam/sitebuilder/rxjp/nextech-week/images/en/hub/common/home/navi/ntw_en_hub_navi_img.png
https://schema.org/,Thing,NexTech Week Tokyo,"A summit on regulatory technology (RegTech) and compliance, focusing on innovations in regulation, digital finance, and anti-money laundering (AML) technology.Taking place in Chiba Japan On Nov 20-22, 2024",https://www.nextech-week.jp/hub/en-gb.html,https://www.nextech-week.jp/content/dam/sitebuilder/rxjp/nextech-week/images/en/hub/common/home/navi/ntw_en_hub_navi_img.png
https://schema.org/,Thing,Wealth Expo Colombia,"An event focused on wealth management, digital finance, and investment strategies in Latin American markets, offering insights on the future of financial services in the region.Taking place in BogotÃƒÆ’Ã‚Â¡ Colombia On Nov 9, 2024",https://wealthexpo.la/colombia/,https://www.stakingrewards.com/static/img/OpenGraph-summit24.png
https://schema.org/,Thing,Seamless Europe,"A key event focusing on the future of payments, fintech, and e-commerce in Europe, gathering experts and innovators from across the continent.Taking place in Munich Germany On Sep 10-11, 2024",https://www.terrapinn.com/conference/seamless-europe/index.stm,https://www.terrapinn.com/conference/seamless-europe/img/sq_logo.gif
https://schema.org/,Thing,Identity Week America,"A conference centered on identity verification, digital identity, and security technologies across various sectors in North America.Taking place in Washington DC USA On Sep 11-12, 2024",https://www.terrapinn.com/exhibition/identity-week-america/?,https://www.terrapinn.com/exhibition/identity-week-america/img/sq_logo.gif
https://schema.org/,Thing,Identity Week Asia,"A conference on digital identity, covering innovations in identity verification, biometrics, and data privacy in financial services and beyond.Taking place in Singapore On Oct 22-23, 2024",https://www.terrapinn.com/exhibition/identity-week-asia/,https://www.terrapinn.com/exhibition/identity-week-asia/img/sq_logo.gif
https://schema.org/,Thing,Seamless Africa,"An African event focused on payments, fintech, and digital commerce, featuring discussions on the future of digital finance and technology across Africa.Taking place in Johannesburg South Africa On Oct 16-17, 2024",https://www.terrapinn.com/exhibition/seamless-africa/,https://www.terrapinn.com/exhibition/seamless-africa/img/sq_logo.gif
https://schema.org/,Thing,AI in Finance Summit Toronto,"A summit exploring the role of artificial intelligence in finance, covering AI-driven financial innovations, machine learning, and the future of AI in financial services.Taking place in Toronto Canada On Oct 23-24, 2024",https://toronto-ai-finance.re-work.co/,https://www.terrapinn.com/exhibition/seamless-saudi-arabia/img/sq_logo.gif
https://schema.org/,Thing,Seamless Saudi Arabia,"A digital commerce, payments, and fintech event in Saudi Arabia, exploring innovations in digital finance, e-commerce, and fintech solutions for the Middle East.Taking place in Riyadh Saudi Arabia On Oct 22-24, 2024",https://www.terrapinn.com/exhibition/seamless-saudi-arabia/index.stm,https://www.terrapinn.com/exhibition/seamless-saudi-arabia/img/sq_logo.gif
https://schema.org/,Thing,European Web3 Summit,"A global event focused on security tokens, tokenization, and blockchain technology, covering regulatory frameworks, use cases, and the future of tokenized assets.Taking place in Belgium Brussels On Nov 20-21, 2024",https://www.web3eurosummit.eu/,https://www.web3eurosummit.eu/wp-content/uploads/2023/03/1200_600-2.png
https://schema.org/,Thing,Metaverse Expo Tokyo,"A major expo in Tokyo focused on the metaverse, exploring innovations in virtual worlds, digital assets, and immersive technology for business and entertainment.Taking place in Chiba Japan On Oct 30-Nov 01, 2024",https://www.metaverse-expo.jp/autumn/en-gb.html,https://www.xr-fair.jp/content/dam/sitebuilder/rxjp/metaverse-expo/images/en/hub/common/mobile/meta_en_img_seo.png
